date time,total,used,free,shared,buff/cache,available , GPU memory, CPU freq, GPU freq, GPU util, CPU temp, GPU temp
2020-06-25 22:38:06 ,3964,3127,485,20,351,657, 1310, 1479, 921, 996, 57.5, 57.0 
2020-06-25 22:38:07 ,3964,3127,485,20,351,657, 1310, 1479, 921, 997, 58.0, 57.0 
2020-06-25 22:38:08 ,3964,3126,485,20,351,656, 1310, 1479, 921, 878, 57.5, 57.0 
2020-06-25 22:38:09 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 57.5, 57.0 
2020-06-25 22:38:10 ,3964,3126,486,20,351,657, 1310, 1479, 921, 995, 57.5, 57.5 
2020-06-25 22:38:11 ,3964,3128,484,20,351,655, 1310, 1479, 921, 997, 58.0, 57.5 
2020-06-25 22:38:12 ,3964,3126,485,20,351,657, 1310, 1479, 921, 996, 58.0, 57.5 
2020-06-25 22:38:13 ,3964,3128,484,20,351,655, 1310, 1479, 921, 997, 58.0, 57.5 
2020-06-25 22:38:14 ,3964,3127,485,20,351,657, 1310, 1479, 921, 996, 58.0, 57.5 
2020-06-25 22:38:15 ,3964,3127,485,20,351,656, 1310, 1479, 921, 965, 57.5, 57.5 
2020-06-25 22:38:16 ,3964,3127,485,20,351,656, 1310, 1479, 921, 997, 58.0, 57.0 
2020-06-25 22:38:18 ,3964,3127,485,20,351,656, 1310, 1479, 921, 997, 58.0, 57.5 
2020-06-25 22:38:19 ,3964,3126,486,20,351,657, 1310, 1479, 921, 996, 58.0, 57.5 
2020-06-25 22:38:20 ,3964,3126,485,20,351,656, 1310, 1479, 921, 997, 57.5, 57.0 
2020-06-25 22:38:21 ,3964,3126,485,20,351,656, 1310, 1479, 921, 997, 58.5, 58.0 
2020-06-25 22:38:22 ,3964,3128,484,19,351,655, 1310, 1479, 921, 996, 58.0, 57.5 
2020-06-25 22:38:23 ,3964,3128,484,20,351,655, 1310, 1479, 921, 997, 58.0, 57.5 
2020-06-25 22:38:24 ,3964,3126,486,20,351,657, 1310, 1479, 921, 996, 57.5, 57.5 
2020-06-25 22:38:25 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 58.0, 57.5 
2020-06-25 22:38:26 ,3964,3127,485,20,351,656, 1310, 1479, 921, 997, 58.0, 57.5 
2020-06-25 22:38:27 ,3964,3129,483,20,351,654, 1310, 1479, 921, 997, 58.0, 58.0 
2020-06-25 22:38:28 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 58.0, 57.0 
2020-06-25 22:38:29 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 58.0, 57.5 
2020-06-25 22:38:30 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 58.0, 57.5 
2020-06-25 22:38:31 ,3964,3127,484,20,351,656, 1310, 1479, 921, 996, 58.0, 57.5 
2020-06-25 22:38:33 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 58.0, 58.0 
2020-06-25 22:38:34 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 58.0, 57.5 
2020-06-25 22:38:35 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 58.5, 58.0 
2020-06-25 22:38:36 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 58.0, 57.5 
2020-06-25 22:38:37 ,3964,3127,485,19,351,656, 1310, 1479, 921, 996, 58.0, 58.0 
2020-06-25 22:38:38 ,3964,3121,491,19,351,662, 1310, 1479, 921, 996, 58.0, 58.0 
2020-06-25 22:38:39 ,3964,3122,491,19,350,662, 1310, 1479, 921, 996, 58.0, 57.5 
2020-06-25 22:38:40 ,3964,3122,490,20,351,661, 1310, 1479, 921, 800, 58.5, 58.0 
2020-06-25 22:38:41 ,3964,3125,487,19,350,659, 1310, 1479, 921, 997, 59.0, 58.0 
2020-06-25 22:38:42 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 59.0, 58.0 
2020-06-25 22:38:43 ,3964,3126,485,20,351,657, 1310, 1479, 921, 996, 59.0, 58.5 
2020-06-25 22:38:44 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 58.0, 58.0 
2020-06-25 22:38:45 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 57.5, 58.0 
2020-06-25 22:38:47 ,3964,3126,485,20,351,657, 1310, 1479, 921, 996, 58.5, 58.0 
2020-06-25 22:38:48 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 58.0, 58.0 
2020-06-25 22:38:49 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 58.5, 58.5 
2020-06-25 22:38:50 ,3964,3127,484,19,351,656, 1310, 1479, 921, 997, 58.5, 58.0 
2020-06-25 22:38:51 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 59.0, 58.0 
2020-06-25 22:38:52 ,3964,3126,485,20,352,657, 1310, 1479, 921, 899, 58.5, 58.0 
2020-06-25 22:38:53 ,3964,3126,485,20,352,656, 1310, 1479, 921, 997, 58.5, 58.0 
2020-06-25 22:38:54 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 58.5, 58.0 
2020-06-25 22:38:55 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 58.5, 58.0 
2020-06-25 22:38:56 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 58.5, 57.5 
2020-06-25 22:38:57 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 58.5, 58.5 
2020-06-25 22:38:58 ,3964,3126,486,20,351,657, 1310, 1479, 921, 997, 59.0, 58.5 
2020-06-25 22:38:59 ,3964,3127,485,20,351,656, 1310, 1479, 921, 996, 58.5, 58.0 
2020-06-25 22:39:00 ,3964,3126,485,20,352,656, 1310, 1479, 921, 997, 58.5, 57.5 
2020-06-25 22:39:02 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 58.5, 58.0 
2020-06-25 22:39:03 ,3964,3127,485,20,352,656, 1310, 1479, 921, 996, 59.5, 58.0 
2020-06-25 22:39:04 ,3964,3127,484,20,351,655, 1310, 1479, 921, 997, 58.5, 58.0 
2020-06-25 22:39:05 ,3964,3126,486,20,351,657, 1310, 1479, 921, 997, 58.5, 58.0 
2020-06-25 22:39:06 ,3964,3126,486,20,351,657, 1310, 1479, 921, 996, 58.5, 58.0 
2020-06-25 22:39:07 ,3964,3126,486,20,351,657, 1310, 1479, 921, 996, 58.5, 58.0 
2020-06-25 22:39:08 ,3964,3129,483,20,351,654, 1310, 1479, 921, 997, 58.5, 58.5 
2020-06-25 22:39:09 ,3964,3127,485,20,351,656, 1310, 1479, 921, 996, 58.0, 58.0 
2020-06-25 22:39:10 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 59.0, 58.0 
2020-06-25 22:39:11 ,3964,3126,486,20,351,657, 1310, 1479, 921, 996, 59.0, 58.5 
2020-06-25 22:39:12 ,3964,3128,484,20,351,656, 1310, 1479, 921, 996, 59.5, 58.5 
2020-06-25 22:39:13 ,3964,3127,485,20,351,657, 1310, 1479, 921, 996, 59.5, 58.0 
2020-06-25 22:39:14 ,3964,3127,485,20,351,657, 1310, 1479, 921, 912, 58.5, 58.5 
2020-06-25 22:39:15 ,3964,3127,485,20,351,656, 1310, 1479, 921, 997, 58.5, 58.0 
2020-06-25 22:39:17 ,3964,3127,485,20,351,656, 1310, 1479, 921, 997, 59.0, 58.5 
2020-06-25 22:39:18 ,3964,3128,484,20,351,655, 1310, 1479, 921, 996, 59.0, 58.5 
2020-06-25 22:39:19 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 58.5, 58.5 
2020-06-25 22:39:20 ,3964,3127,485,20,351,656, 1310, 1479, 921, 997, 59.5, 58.5 
2020-06-25 22:39:21 ,3964,3126,486,20,351,657, 1310, 1479, 921, 996, 58.5, 58.5 
2020-06-25 22:39:22 ,3964,3128,483,20,351,655, 1310, 1479, 921, 900, 59.0, 58.5 
2020-06-25 22:39:23 ,3964,3121,491,19,350,663, 1310, 1479, 921, 996, 59.0, 58.5 
2020-06-25 22:39:24 ,3964,3122,490,20,351,661, 1310, 1479, 921, 186, 59.0, 58.5 
2020-06-25 22:39:25 ,3964,3122,490,19,350,662, 1310, 1479, 921, 996, 59.5, 59.0 
2020-06-25 22:39:26 ,3964,3114,499,18,350,670, 1310, 1479, 921, 0, 58.5, 58.0 
2020-06-25 22:39:27 ,3964,3126,485,20,351,657, 1310, 1479, 921, 996, 58.5, 58.5 
2020-06-25 22:39:28 ,3964,3126,486,20,351,657, 1310, 1479, 921, 997, 58.5, 58.5 
2020-06-25 22:39:29 ,3964,3127,485,20,351,656, 1310, 1479, 921, 997, 59.0, 59.0 
2020-06-25 22:39:30 ,3964,3127,485,20,351,656, 1310, 1479, 921, 997, 59.0, 59.0 
2020-06-25 22:39:31 ,3964,3127,485,20,351,656, 1310, 1479, 921, 986, 59.0, 58.5 
2020-06-25 22:39:33 ,3964,3125,486,20,352,658, 1310, 1479, 921, 997, 58.5, 58.5 
2020-06-25 22:39:34 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:39:35 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 59.0, 59.0 
2020-06-25 22:39:36 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 59.0, 59.0 
2020-06-25 22:39:37 ,3964,3125,486,20,352,657, 1310, 1479, 921, 997, 59.0, 58.5 
2020-06-25 22:39:38 ,3964,3126,485,20,351,657, 1310, 1479, 921, 996, 59.0, 58.5 
2020-06-25 22:39:39 ,3964,3126,486,20,351,657, 1310, 1479, 921, 997, 59.0, 59.0 
2020-06-25 22:39:40 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 59.5, 58.0 
2020-06-25 22:39:41 ,3964,3127,485,20,351,656, 1310, 1479, 921, 997, 59.0, 59.0 
2020-06-25 22:39:42 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 59.0, 58.5 
2020-06-25 22:39:43 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 59.0, 59.0 
2020-06-25 22:39:44 ,3964,3127,484,20,352,655, 1310, 1479, 921, 996, 59.0, 59.0 
2020-06-25 22:39:45 ,3964,3126,486,20,351,657, 1310, 1479, 921, 997, 59.0, 58.5 
2020-06-25 22:39:46 ,3964,3126,486,20,351,657, 1310, 1479, 921, 997, 59.0, 58.5 
2020-06-25 22:39:48 ,3964,3126,486,20,352,657, 1310, 1479, 921, 890, 59.0, 59.0 
2020-06-25 22:39:49 ,3964,3127,484,20,352,656, 1310, 1479, 921, 870, 59.0, 58.5 
2020-06-25 22:39:50 ,3964,3125,486,20,352,658, 1310, 1479, 921, 997, 59.0, 58.5 
2020-06-25 22:39:51 ,3964,3126,486,20,352,657, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:39:52 ,3964,3126,486,20,352,657, 1310, 1479, 921, 996, 59.5, 58.5 
2020-06-25 22:39:53 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:39:54 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 59.5, 58.5 
2020-06-25 22:39:55 ,3964,3127,485,20,351,657, 1310, 1479, 921, 997, 59.0, 58.5 
2020-06-25 22:39:56 ,3964,3126,485,20,352,657, 1310, 1479, 921, 987, 58.5, 59.0 
2020-06-25 22:39:57 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:39:58 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.0, 59.0 
2020-06-25 22:39:59 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 59.0, 58.5 
2020-06-25 22:40:01 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 58.5, 59.0 
2020-06-25 22:40:02 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 59.0, 58.5 
2020-06-25 22:40:03 ,3964,3128,484,20,351,655, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:40:04 ,3964,3126,485,20,351,657, 1310, 1479, 921, 996, 59.5, 58.5 
2020-06-25 22:40:05 ,3964,3127,484,20,352,656, 1310, 1479, 921, 888, 59.5, 59.0 
2020-06-25 22:40:06 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 59.0, 59.0 
2020-06-25 22:40:07 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 59.5, 58.5 
2020-06-25 22:40:08 ,3964,3121,491,20,351,662, 1310, 1479, 921, 996, 60.0, 59.5 
2020-06-25 22:40:09 ,3964,3121,490,20,351,662, 1310, 1479, 921, 657, 60.0, 59.0 
2020-06-25 22:40:10 ,3964,3122,491,19,350,662, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:40:11 ,3964,3086,527,18,350,698, 1310, 1479, 921, 0, 59.5, 58.0 
2020-06-25 22:40:12 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:40:13 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 60.0, 59.0 
2020-06-25 22:40:14 ,3964,3127,484,20,351,656, 1310, 1479, 921, 996, 59.5, 59.0 
2020-06-25 22:40:15 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 59.5, 59.0 
2020-06-25 22:40:17 ,3964,3127,484,20,352,656, 1310, 1479, 921, 826, 60.0, 59.0 
2020-06-25 22:40:18 ,3964,3126,485,20,352,656, 1310, 1479, 921, 997, 59.5, 59.5 
2020-06-25 22:40:19 ,3964,3126,485,20,352,656, 1310, 1479, 921, 997, 59.0, 59.0 
2020-06-25 22:40:20 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 59.5, 59.5 
2020-06-25 22:40:21 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:40:22 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:40:23 ,3964,3126,485,20,351,657, 1310, 1479, 921, 996, 59.0, 59.0 
2020-06-25 22:40:24 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:40:25 ,3964,3127,484,20,352,655, 1310, 1479, 921, 997, 59.5, 59.5 
2020-06-25 22:40:26 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.0, 59.0 
2020-06-25 22:40:27 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 59.5, 59.0 
2020-06-25 22:40:28 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.0, 59.0 
2020-06-25 22:40:29 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 60.0, 59.5 
2020-06-25 22:40:30 ,3964,3126,485,20,351,657, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:40:32 ,3964,3126,485,20,352,656, 1310, 1479, 921, 895, 59.5, 59.5 
2020-06-25 22:40:33 ,3964,3127,485,20,352,656, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:40:34 ,3964,3127,484,20,352,655, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:40:35 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.0, 59.0 
2020-06-25 22:40:36 ,3964,3127,484,20,352,655, 1310, 1479, 921, 996, 60.0, 59.0 
2020-06-25 22:40:37 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:40:38 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:40:39 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:40:40 ,3964,3127,485,20,351,657, 1310, 1479, 921, 996, 59.5, 59.0 
2020-06-25 22:40:41 ,3964,3127,485,20,351,657, 1310, 1479, 921, 996, 59.5, 59.0 
2020-06-25 22:40:42 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 59.5, 59.0 
2020-06-25 22:40:43 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.0, 59.0 
2020-06-25 22:40:45 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 59.5, 59.5 
2020-06-25 22:40:46 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 59.5, 59.5 
2020-06-25 22:40:47 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 59.5, 59.5 
2020-06-25 22:40:48 ,3964,3128,483,20,352,654, 1310, 1479, 921, 997, 60.5, 59.5 
2020-06-25 22:40:49 ,3964,3126,486,19,351,657, 1310, 1479, 921, 996, 59.5, 59.0 
2020-06-25 22:40:50 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:40:51 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 59.5, 59.5 
2020-06-25 22:40:52 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:40:53 ,3964,3122,489,20,351,661, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:40:54 ,3964,3122,490,19,351,662, 1310, 1479, 921, 996, 60.5, 59.5 
2020-06-25 22:40:55 ,3964,3121,490,19,351,662, 1310, 1479, 921, 687, 60.0, 60.0 
2020-06-25 22:40:56 ,3964,3107,506,18,350,678, 1310, 1479, 921, 0, 59.5, 59.0 
2020-06-25 22:40:57 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 60.0, 59.5 
2020-06-25 22:40:58 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:41:00 ,3964,3126,485,20,351,657, 1310, 1479, 921, 996, 60.5, 60.0 
2020-06-25 22:41:01 ,3964,3126,486,20,351,657, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:41:02 ,3964,3127,484,20,352,655, 1310, 1479, 921, 997, 60.5, 59.5 
2020-06-25 22:41:03 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 60.0, 59.5 
2020-06-25 22:41:04 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.5, 59.5 
2020-06-25 22:41:05 ,3964,3125,486,20,352,658, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:41:06 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 61.0, 59.5 
2020-06-25 22:41:07 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:41:08 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 60.0, 59.5 
2020-06-25 22:41:09 ,3964,3126,485,19,351,657, 1310, 1479, 921, 997, 60.0, 60.0 
2020-06-25 22:41:10 ,3964,3127,484,20,352,656, 1310, 1479, 921, 853, 60.0, 59.5 
2020-06-25 22:41:11 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 60.5, 59.5 
2020-06-25 22:41:12 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 60.0, 59.0 
2020-06-25 22:41:13 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 60.0, 59.5 
2020-06-25 22:41:15 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 60.0, 59.5 
2020-06-25 22:41:16 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:17 ,3964,3126,486,20,351,657, 1310, 1479, 921, 997, 60.5, 59.5 
2020-06-25 22:41:18 ,3964,3125,486,20,352,657, 1310, 1479, 921, 997, 60.5, 59.5 
2020-06-25 22:41:19 ,3964,3125,485,20,352,657, 1310, 1479, 921, 899, 60.0, 60.0 
2020-06-25 22:41:20 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.0, 60.0 
2020-06-25 22:41:21 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 60.0, 60.0 
2020-06-25 22:41:22 ,3964,3125,486,20,352,657, 1310, 1479, 921, 996, 59.5, 59.5 
2020-06-25 22:41:23 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.0, 60.0 
2020-06-25 22:41:24 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:25 ,3964,3127,484,20,351,656, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:26 ,3964,3126,486,20,351,658, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:27 ,3964,3126,485,20,352,657, 1310, 1479, 921, 857, 60.0, 60.0 
2020-06-25 22:41:29 ,3964,3125,486,20,352,658, 1310, 1479, 921, 997, 60.0, 60.0 
2020-06-25 22:41:30 ,3964,3126,485,20,352,656, 1310, 1479, 921, 997, 60.0, 60.0 
2020-06-25 22:41:31 ,3964,3126,485,20,352,657, 1310, 1479, 921, 996, 60.0, 60.0 
2020-06-25 22:41:32 ,3964,3126,485,20,352,657, 1310, 1479, 921, 997, 60.5, 59.5 
2020-06-25 22:41:33 ,3964,3127,484,20,352,656, 1310, 1479, 921, 997, 60.5, 60.5 
2020-06-25 22:41:34 ,3964,3127,484,20,351,656, 1310, 1479, 921, 996, 60.5, 60.0 
2020-06-25 22:41:35 ,3964,3127,484,20,352,656, 1310, 1479, 921, 996, 60.5, 60.0 
2020-06-25 22:41:36 ,3964,3126,485,20,352,656, 1310, 1479, 921, 914, 60.5, 60.0 
2020-06-25 22:41:37 ,3964,3127,484,20,352,655, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:38 ,3964,3123,488,20,351,660, 1310, 1479, 921, 952, 61.0, 60.0 
2020-06-25 22:41:39 ,3964,3122,489,19,351,661, 1310, 1479, 921, 838, 61.5, 60.5 
2020-06-25 22:41:40 ,3964,3122,490,19,351,662, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:41 ,3964,3117,495,18,350,667, 1310, 1479, 921, 0, 60.0, 59.5 
2020-06-25 22:41:43 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:44 ,3964,3129,482,20,352,653, 1310, 1479, 921, 996, 60.5, 60.0 
2020-06-25 22:41:45 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 60.5, 60.5 
2020-06-25 22:41:46 ,3964,3128,483,20,351,655, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:47 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:48 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.0, 60.0 
2020-06-25 22:41:49 ,3964,3128,483,20,352,654, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:50 ,3964,3127,483,20,352,655, 1310, 1479, 921, 997, 60.0, 60.0 
2020-06-25 22:41:51 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:41:52 ,3964,3129,483,20,351,655, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:53 ,3964,3128,483,20,351,655, 1310, 1479, 921, 996, 60.5, 59.5 
2020-06-25 22:41:54 ,3964,3127,483,20,352,655, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:55 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:41:56 ,3964,3130,481,20,352,653, 1310, 1479, 921, 997, 61.0, 60.0 
2020-06-25 22:41:58 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 60.5, 60.5 
2020-06-25 22:41:59 ,3964,3129,481,20,352,653, 1310, 1479, 921, 997, 61.0, 60.0 
2020-06-25 22:42:00 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 60.5, 60.5 
2020-06-25 22:42:01 ,3964,3129,482,20,351,654, 1310, 1479, 921, 996, 61.5, 60.5 
2020-06-25 22:42:02 ,3964,3130,482,20,351,654, 1310, 1479, 921, 996, 61.5, 60.0 
2020-06-25 22:42:03 ,3964,3128,483,20,351,655, 1310, 1479, 921, 997, 60.0, 60.5 
2020-06-25 22:42:04 ,3964,3128,483,20,351,655, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:42:05 ,3964,3128,483,20,352,655, 1310, 1479, 921, 801, 60.5, 60.0 
2020-06-25 22:42:06 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:07 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.0, 60.0 
2020-06-25 22:42:08 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 60.5, 60.0 
2020-06-25 22:42:09 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 60.5, 60.5 
2020-06-25 22:42:10 ,3964,3131,481,19,351,653, 1310, 1479, 921, 997, 61.5, 60.5 
2020-06-25 22:42:12 ,3964,3128,483,20,351,655, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:13 ,3964,3129,482,20,352,654, 1310, 1479, 921, 856, 61.0, 60.5 
2020-06-25 22:42:14 ,3964,3127,484,20,352,655, 1310, 1479, 921, 997, 60.5, 60.0 
2020-06-25 22:42:15 ,3964,3128,482,20,352,654, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:16 ,3964,3128,482,20,352,654, 1310, 1479, 921, 997, 60.5, 60.5 
2020-06-25 22:42:17 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 60.5, 60.0 
2020-06-25 22:42:18 ,3964,3128,482,20,352,654, 1310, 1479, 921, 997, 61.5, 61.0 
2020-06-25 22:42:19 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 61.0, 60.5 
2020-06-25 22:42:20 ,3964,3130,481,20,351,653, 1310, 1479, 921, 996, 61.5, 61.0 
2020-06-25 22:42:21 ,3964,3128,483,20,351,655, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:22 ,3964,3128,482,20,352,654, 1310, 1479, 921, 796, 61.0, 60.5 
2020-06-25 22:42:23 ,3964,3123,489,19,351,661, 1310, 1479, 921, 997, 61.0, 61.0 
2020-06-25 22:42:24 ,3964,3125,486,19,351,658, 1310, 1479, 921, 488, 61.5, 60.5 
2020-06-25 22:42:25 ,3964,3124,488,19,351,660, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:27 ,3964,3110,503,18,350,675, 1310, 1479, 921, 0, 60.5, 59.5 
2020-06-25 22:42:28 ,3964,3127,483,20,352,655, 1310, 1479, 921, 995, 61.0, 60.5 
2020-06-25 22:42:29 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:30 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:31 ,3964,3128,483,19,351,655, 1310, 1479, 921, 996, 61.0, 60.5 
2020-06-25 22:42:32 ,3964,3129,482,20,352,654, 1310, 1479, 921, 996, 61.0, 61.0 
2020-06-25 22:42:33 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.0, 61.0 
2020-06-25 22:42:34 ,3964,3129,482,20,352,654, 1310, 1479, 921, 934, 61.0, 60.5 
2020-06-25 22:42:35 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 60.5, 60.5 
2020-06-25 22:42:36 ,3964,3129,482,20,352,654, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:37 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 61.0, 60.5 
2020-06-25 22:42:38 ,3964,3130,480,20,352,652, 1310, 1479, 921, 997, 61.0, 60.5 
2020-06-25 22:42:39 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 61.0, 60.5 
2020-06-25 22:42:41 ,3964,3128,483,20,352,655, 1310, 1479, 921, 996, 60.5, 60.5 
2020-06-25 22:42:42 ,3964,3128,483,20,352,655, 1310, 1479, 921, 997, 61.0, 60.5 
